"date","sensor_type","value","unit","location_id","threshold_exceeded"
"2024-01-11","pressure","956.66","hPa","109.0","Min"
"2023-08-12","voc","117.98","ppb","110.0","Min"
"2023-10-27","motion","42.0","count","108.0","Max"
"2023-12-20","sound","115.87","dB","105.0","Max"
"2024-01-10","voc","145.5","ppb","107.0","Min"
"2023-10-27","motion","46.0","count","110.0","Max"
"2023-10-30","motion","46.0","count","103.0","Max"
"2023-11-18","temperature","36.86","C","104.0","Max"
"2023-11-13","voc","464.81","ppb","106.0","Max"
"2023-12-02","humidity","34.95","%","108.0","Min"
"2024-01-11","co2","753.85","ppm","101.0","Max"
"2024-01-25","voc","132.88","ppb","109.0","Min"
"2023-11-17","sound","106.34","dB","109.0","Max"
"2023-09-09","co2","705.59","ppm","110.0","Max"
"2023-10-03","voc","462.59","ppb","101.0","Max"
"2023-09-01","voc","452.56","ppb","103.0","Max"
"2023-08-31","light","953.33","lux","104.0","Max"
"2023-08-24","co2","731.4","ppm","110.0","Max"
"2023-10-13","voc","484.28","ppb","105.0","Max"
"2023-11-06","sound","112.93","dB","102.0","Max"
"2023-09-08","pressure","952.44","hPa","102.0","Min"
"2023-11-22","temperature","36.23","C","102.0","Max"
"2023-10-03","temperature","39.2","C","110.0","Max"
"2023-08-09","motion","50.0","count","101.0","Max"
"2023-12-26","motion","35.0","count","106.0","Max"
"2023-09-30","pressure","951.56","hPa","109.0","Min"
"2023-08-29","humidity","84.99","%","103.0","Max"
"2023-09-15","motion","2.0","count","108.0","Min"
"2023-08-04","pressure","956.12","hPa","109.0","Min"
"2023-09-01","temperature","10.58","C","110.0","Min"
"2023-08-21","voc","458.97","ppb","101.0","Max"
"2024-01-01","temperature","35.98","C","107.0","Max"
"2023-09-17","motion","42.0","count","108.0","Max"
"2023-09-11","voc","450.8","ppb","104.0","Max"
"2023-09-11","co2","762.75","ppm","108.0","Max"
"2024-01-07","voc","462.49","ppb","101.0","Max"
"2023-09-27","temperature","36.18","C","102.0","Max"
"2023-11-14","humidity","81.37","%","106.0","Max"
"2023-11-23","humidity","33.5","%","104.0","Min"
"2024-01-17","light","967.5","lux","108.0","Max"
"2023-10-24","temperature","37.79","C","101.0","Max"
"2023-10-01","motion","31.0","count","106.0","Max"
"2023-11-20","humidity","84.89","%","105.0","Max"
"2023-11-14","motion","37.0","count","103.0","Max"
"2024-01-16","temperature","35.56","C","103.0","Max"
"2023-12-21","voc","491.2","ppb","107.0","Max"
"2024-01-12","sound","115.5","dB","108.0","Max"
"2023-11-10","temperature","14.48","C","107.0","Min"
"2024-01-12","co2","731.43","ppm","102.0","Max"
"2023-10-11","co2","772.94","ppm","101.0","Max"
"2023-11-17","humidity","84.36","%","104.0","Max"
"2024-01-30","motion","35.0","count","107.0","Max"
"2023-08-30","motion","36.0","count","107.0","Max"
"2023-12-14","pressure","958.4","hPa","103.0","Min"
"2023-08-09","co2","785.2","ppm","105.0","Max"
"2024-02-01","humidity","87.76","%","107.0","Max"
"2023-10-03","temperature","36.42","C","103.0","Max"
"2023-08-11","humidity","84.03","%","108.0","Max"
"2024-01-30","motion","35.0","count","102.0","Max"
"2023-08-13","motion","37.0","count","106.0","Max"
"2023-12-25","light","34.83","lux","109.0","Min"
"2023-11-09","sound","107.62","dB","110.0","Max"
"2023-12-24","pressure","1043.55","hPa","102.0","Max"
"2024-01-11","humidity","85.45","%","101.0","Max"
"2023-12-26","sound","104.76","dB","110.0","Max"
"2023-12-26","motion","3.0","count","108.0","Min"
"2023-12-08","humidity","31.31","%","107.0","Min"
"2023-11-20","humidity","33.2","%","106.0","Min"
"2023-11-17","voc","123.33","ppb","110.0","Min"
"2023-08-13","temperature","39.86","C","110.0","Max"
"2023-10-23","temperature","39.73","C","101.0","Max"
"2023-12-06","pressure","950.7","hPa","102.0","Min"
"2023-12-26","motion","44.0","count","102.0","Max"
"2023-09-24","motion","1.0","count","104.0","Min"
"2023-12-10","temperature","14.15","C","106.0","Min"
"2023-10-17","voc","464.78","ppb","106.0","Max"
"2023-12-10","pressure","1048.17","hPa","108.0","Max"
"2023-11-11","pressure","1046.65","hPa","107.0","Max"
"2023-08-30","motion","42.0","count","107.0","Max"
"2023-09-25","motion","48.0","count","103.0","Max"
"2023-12-22","humidity","31.3","%","109.0","Min"
"2023-09-11","humidity","84.51","%","103.0","Max"
"2023-12-02","co2","797.45","ppm","103.0","Max"
"2023-09-19","motion","1.0","count","101.0","Min"
"2023-11-01","humidity","80.38","%","103.0","Max"
"2023-09-04","co2","731.67","ppm","107.0","Max"
"2023-10-06","motion","45.0","count","107.0","Max"
"2023-09-07","humidity","33.19","%","108.0","Min"
"2023-08-25","co2","349.84","ppm","103.0","Min"
"2024-01-18","pressure","956.55","hPa","102.0","Min"
"2023-09-01","temperature","37.45","C","109.0","Max"
"2023-08-22","sound","27.77","dB","107.0","Min"
"2023-12-27","temperature","39.82","C","108.0","Max"
"2023-08-30","co2","730.91","ppm","101.0","Max"
"2023-09-17","voc","100.15","ppb","107.0","Min"
"2023-08-11","light","83.28","lux","106.0","Min"
"2023-10-04","humidity","89.46","%","110.0","Max"
"2024-01-25","temperature","35.87","C","101.0","Max"
"2023-09-05","temperature","38.55","C","109.0","Max"
"2023-12-15","motion","36.0","count","108.0","Max"
"2023-12-04","humidity","35.91","%","107.0","Min"
"2023-12-01","co2","766.65","ppm","101.0","Max"
"2023-08-03","sound","23.99","dB","106.0","Min"
"2023-12-31","co2","336.86","ppm","105.0","Min"
"2023-11-26","temperature","39.91","C","110.0","Max"
"2023-09-29","motion","45.0","count","105.0","Max"
"2023-08-01","motion","38.0","count","104.0","Max"
"2023-08-25","motion","2.0","count","110.0","Min"
"2024-01-22","voc","488.93","ppb","105.0","Max"
"2024-01-09","co2","708.99","ppm","110.0","Max"
"2023-08-18","temperature","10.32","C","106.0","Min"
"2024-01-07","sound","100.07","dB","102.0","Max"
"2023-11-17","humidity","33.21","%","108.0","Min"
"2023-09-15","co2","792.52","ppm","109.0","Max"
"2023-12-01","co2","329.48","ppm","102.0","Min"
"2023-12-16","temperature","14.36","C","109.0","Min"
"2023-10-02","temperature","12.76","C","104.0","Min"
"2024-01-01","humidity","81.31","%","104.0","Max"
"2024-01-19","motion","41.0","count","110.0","Max"
"2024-01-16","sound","100.26","dB","106.0","Max"
"2023-08-12","pressure","1047.16","hPa","109.0","Max"
"2024-01-01","motion","42.0","count","109.0","Max"
"2023-10-05","temperature","14.88","C","104.0","Min"
"2023-11-08","co2","794.42","ppm","108.0","Max"
"2023-12-13","light","3.92","lux","108.0","Min"
"2024-01-20","motion","40.0","count","109.0","Max"
"2023-12-10","co2","724.39","ppm","107.0","Max"
"2023-12-02","humidity","30.87","%","106.0","Min"
"2023-11-08","sound","109.92","dB","101.0","Max"
"2023-08-14","motion","33.0","count","104.0","Max"
"2024-01-09","sound","107.9","dB","109.0","Max"
"2024-01-02","sound","109.0","dB","110.0","Max"
"2023-09-01","voc","122.52","ppb","106.0","Min"
"2023-10-09","sound","102.46","dB","107.0","Max"
"2023-11-29","humidity","35.0","%","101.0","Min"
"2023-12-05","light","30.12","lux","101.0","Min"
"2023-11-12","voc","485.36","ppb","109.0","Max"
"2023-09-18","humidity","38.08","%","109.0","Min"
"2023-09-25","motion","34.0","count","103.0","Max"
"2023-09-30","co2","703.64","ppm","108.0","Max"
"2023-12-02","voc","466.36","ppb","101.0","Max"
"2023-10-13","sound","20.84","dB","105.0","Min"
"2023-08-24","co2","740.97","ppm","104.0","Max"
"2023-09-23","pressure","1048.86","hPa","110.0","Max"
"2023-11-18","motion","36.0","count","109.0","Max"
"2023-11-10","voc","142.12","ppb","101.0","Min"
"2023-12-16","sound","101.13","dB","107.0","Max"
"2024-01-20","pressure","952.26","hPa","106.0","Min"
"2023-08-23","co2","776.29","ppm","106.0","Max"
"2023-10-10","co2","772.25","ppm","102.0","Max"
"2023-10-04","voc","130.3","ppb","107.0","Min"
"2023-09-22","light","14.9","lux","102.0","Min"
"2024-01-19","motion","42.0","count","110.0","Max"
"2024-01-25","sound","103.3","dB","107.0","Max"
"2023-09-05","sound","113.37","dB","101.0","Max"
"2023-09-30","motion","40.0","count","104.0","Max"
"2023-11-10","sound","22.06","dB","110.0","Min"
"2024-01-30","sound","28.53","dB","101.0","Min"
"2024-01-25","co2","713.15","ppm","107.0","Max"
"2023-12-13","sound","101.15","dB","109.0","Max"
"2023-09-07","co2","757.96","ppm","104.0","Max"
"2023-08-04","humidity","34.42","%","103.0","Min"
"2023-09-03","motion","33.0","count","109.0","Max"
"2023-08-12","motion","41.0","count","105.0","Max"
"2023-10-07","sound","112.29","dB","106.0","Max"
"2023-08-30","temperature","10.2","C","107.0","Min"
"2023-09-11","humidity","83.71","%","109.0","Max"
"2023-09-04","voc","140.22","ppb","104.0","Min"
"2023-11-23","motion","47.0","count","101.0","Max"
"2023-10-07","pressure","952.03","hPa","102.0","Min"
"2023-12-02","temperature","38.4","C","109.0","Max"
"2024-01-05","sound","113.08","dB","108.0","Max"
"2023-08-13","motion","35.0","count","103.0","Max"
"2023-12-21","motion","32.0","count","102.0","Max"
"2023-08-30","motion","35.0","count","103.0","Max"
"2023-11-08","motion","35.0","count","105.0","Max"
"2023-12-14","sound","106.89","dB","110.0","Max"
"2023-12-06","light","93.31","lux","106.0","Min"
"2023-08-01","motion","43.0","count","110.0","Max"
"2023-08-13","voc","484.12","ppb","110.0","Max"
"2023-09-16","co2","762.4","ppm","109.0","Max"
"2023-11-20","temperature","10.93","C","101.0","Min"
"2023-10-20","motion","34.0","count","110.0","Max"
"2023-12-08","light","16.81","lux","108.0","Min"
"2024-01-19","co2","706.3","ppm","108.0","Max"
"2024-01-27","sound","20.25","dB","104.0","Min"
"2023-11-23","motion","49.0","count","109.0","Max"
"2024-01-21","humidity","37.93","%","105.0","Min"
"2023-10-16","motion","1.0","count","107.0","Min"
"2023-11-13","light","62.54","lux","103.0","Min"
"2023-12-06","motion","39.0","count","102.0","Max"
"2023-10-15","sound","105.98","dB","103.0","Max"
"2023-12-08","light","63.23","lux","107.0","Min"
"2023-11-20","light","995.75","lux","108.0","Max"
"2023-08-28","light","967.52","lux","102.0","Max"
"2023-10-31","humidity","36.31","%","104.0","Min"
"2024-01-15","motion","40.0","count","101.0","Max"
"2024-01-18","co2","310.32","ppm","108.0","Min"
"2023-11-09","motion","42.0","count","101.0","Max"
"2023-12-03","humidity","36.65","%","110.0","Min"
"2023-08-01","light","77.56","lux","102.0","Min"
"2023-09-29","co2","755.47","ppm","104.0","Max"
"2023-11-21","motion","37.0","count","109.0","Max"
"2023-09-30","co2","771.86","ppm","105.0","Max"
"2023-11-27","voc","488.74","ppb","104.0","Max"
"2023-08-15","motion","2.0","count","104.0","Min"
"2023-11-20","temperature","11.02","C","108.0","Min"
"2023-09-13","motion","50.0","count","104.0","Max"
"2024-01-27","temperature","36.74","C","110.0","Max"
"2024-01-19","motion","40.0","count","108.0","Max"
"2023-10-10","sound","117.54","dB","107.0","Max"
"2023-09-13","humidity","80.92","%","110.0","Max"
"2023-09-30","voc","135.24","ppb","101.0","Min"
"2024-01-14","co2","761.19","ppm","101.0","Max"
"2023-09-28","motion","42.0","count","102.0","Max"
"2023-09-20","light","924.49","lux","110.0","Max"
"2023-08-04","co2","772.26","ppm","108.0","Max"
"2023-09-10","sound","104.41","dB","110.0","Max"
"2023-09-28","voc","108.63","ppb","101.0","Min"
"2023-12-03","voc","148.61","ppb","101.0","Min"
"2023-09-13","sound","113.16","dB","108.0","Max"
"2023-11-01","pressure","1047.9","hPa","104.0","Max"
"2023-12-10","motion","48.0","count","102.0","Max"
"2023-12-16","pressure","951.33","hPa","104.0","Min"
"2023-09-18","pressure","952.12","hPa","106.0","Min"
"2023-09-11","humidity","85.87","%","101.0","Max"
"2024-01-11","voc","133.61","ppb","106.0","Min"
"2024-02-01","co2","318.12","ppm","106.0","Min"
"2023-08-11","temperature","35.92","C","108.0","Max"
"2023-11-21","co2","726.18","ppm","106.0","Max"
"2023-08-28","motion","46.0","count","104.0","Max"
"2024-01-31","motion","47.0","count","106.0","Max"
"2023-11-06","voc","486.72","ppb","102.0","Max"
"2023-10-22","temperature","37.2","C","101.0","Max"
"2023-11-08","temperature","39.46","C","106.0","Max"
"2023-08-07","motion","2.0","count","104.0","Min"
"2024-01-11","motion","32.0","count","104.0","Max"
"2023-09-03","voc","105.04","ppb","101.0","Min"
"2023-10-26","sound","119.83","dB","108.0","Max"
"2023-10-04","pressure","1040.63","hPa","104.0","Max"
"2024-01-21","temperature","38.9","C","103.0","Max"
"2023-12-24","light","68.17","lux","110.0","Min"
"2023-09-30","motion","45.0","count","101.0","Max"
"2023-09-29","motion","47.0","count","109.0","Max"
"2023-12-21","temperature","12.86","C","108.0","Min"
"2023-11-07","sound","29.54","dB","103.0","Min"
"2023-11-19","pressure","1044.48","hPa","107.0","Max"
"2023-10-17","co2","770.7","ppm","107.0","Max"
"2023-08-02","light","85.65","lux","108.0","Min"
"2023-10-04","co2","739.71","ppm","108.0","Max"
"2023-11-07","motion","46.0","count","105.0","Max"
"2023-10-15","voc","488.08","ppb","106.0","Max"
"2023-10-06","voc","454.17","ppb","101.0","Max"
"2023-09-29","pressure","951.09","hPa","108.0","Min"
"2023-10-17","voc","112.25","ppb","105.0","Min"
"2024-01-13","humidity","34.37","%","109.0","Min"
"2024-01-20","humidity","89.46","%","107.0","Max"
"2023-11-20","humidity","89.19","%","108.0","Max"
"2023-09-20","light","88.77","lux","101.0","Min"
"2023-12-13","voc","486.32","ppb","109.0","Max"
"2023-12-14","sound","102.15","dB","107.0","Max"
"2023-11-23","pressure","1047.14","hPa","104.0","Max"
"2023-11-21","temperature","37.37","C","103.0","Max"
"2023-08-22","temperature","10.93","C","106.0","Min"
"2024-01-06","light","981.05","lux","106.0","Max"
"2023-10-10","light","991.81","lux","106.0","Max"
"2024-01-30","motion","0.0","count","106.0","Min"
"2024-01-16","sound","106.12","dB","110.0","Max"
"2023-08-31","temperature","14.1","C","108.0","Min"
"2023-09-15","light","924.38","lux","104.0","Max"
"2023-11-21","co2","344.26","ppm","105.0","Min"
"2023-09-22","voc","133.39","ppb","107.0","Min"
"2023-10-13","temperature","14.7","C","107.0","Min"
"2024-01-24","co2","316.78","ppm","107.0","Min"
"2024-01-08","temperature","14.98","C","106.0","Min"
"2023-12-06","motion","44.0","count","108.0","Max"
"2024-01-11","pressure","950.97","hPa","103.0","Min"
"2023-10-02","voc","126.64","ppb","102.0","Min"
"2023-09-26","co2","764.88","ppm","108.0","Max"
"2023-09-21","voc","133.68","ppb","101.0","Min"
"2023-10-10","humidity","34.66","%","101.0","Min"
"2023-09-08","pressure","1044.4","hPa","106.0","Max"
"2024-01-28","light","999.57","lux","108.0","Max"
"2023-08-21","motion","45.0","count","102.0","Max"
"2024-01-22","voc","134.17","ppb","105.0","Min"
"2023-08-06","voc","464.92","ppb","106.0","Max"
"2023-12-28","sound","20.45","dB","102.0","Min"
"2024-01-27","temperature","39.55","C","109.0","Max"
"2023-08-09","voc","107.7","ppb","102.0","Min"
"2023-08-29","motion","2.0","count","105.0","Min"
"2023-09-26","temperature","35.38","C","109.0","Max"
"2023-10-08","motion","44.0","count","108.0","Max"
"2023-09-23","voc","134.28","ppb","102.0","Min"
"2023-08-24","voc","471.38","ppb","105.0","Max"
"2023-11-29","co2","349.55","ppm","109.0","Min"
"2023-12-08","co2","719.67","ppm","105.0","Max"
"2023-10-16","motion","48.0","count","109.0","Max"
"2023-10-22","motion","3.0","count","103.0","Min"
"2023-08-09","temperature","10.85","C","103.0","Min"
"2023-08-31","pressure","1047.25","hPa","110.0","Max"
"2023-10-26","co2","778.18","ppm","110.0","Max"
"2024-01-17","pressure","955.62","hPa","105.0","Min"
"2023-10-12","sound","101.52","dB","101.0","Max"
"2023-10-09","sound","112.1","dB","106.0","Max"
"2023-08-30","sound","101.89","dB","110.0","Max"
"2024-01-19","voc","463.21","ppb","109.0","Max"
"2023-12-23","motion","34.0","count","110.0","Max"
"2023-10-20","temperature","36.16","C","107.0","Max"
"2023-11-29","co2","304.74","ppm","108.0","Min"
"2023-12-27","voc","477.48","ppb","109.0","Max"
"2023-10-30","motion","3.0","count","109.0","Min"
"2023-09-14","motion","2.0","count","101.0","Min"
"2023-12-20","sound","25.63","dB","108.0","Min"
"2024-02-01","co2","720.54","ppm","101.0","Max"
"2023-08-06","humidity","86.83","%","109.0","Max"
"2023-12-19","humidity","85.89","%","108.0","Max"
"2023-08-15","voc","104.56","ppb","108.0","Min"
"2023-10-13","humidity","39.27","%","107.0","Min"
"2024-01-12","pressure","1045.63","hPa","109.0","Max"
"2023-09-07","pressure","958.93","hPa","103.0","Min"
"2023-08-10","sound","27.7","dB","103.0","Min"
"2023-09-30","light","978.94","lux","106.0","Max"
"2024-01-13","pressure","955.24","hPa","109.0","Min"
"2024-01-20","sound","29.12","dB","106.0","Min"
"2023-09-03","humidity","32.38","%","102.0","Min"
"2023-09-30","temperature","38.47","C","107.0","Max"
"2023-09-25","humidity","87.91","%","105.0","Max"
"2023-09-01","motion","35.0","count","107.0","Max"
"2024-01-09","motion","35.0","count","110.0","Max"
"2023-10-10","voc","148.97","ppb","103.0","Min"
"2023-12-14","humidity","35.98","%","104.0","Min"
"2023-11-26","co2","329.18","ppm","105.0","Min"
"2024-01-22","voc","112.86","ppb","110.0","Min"
"2023-09-23","sound","26.95","dB","106.0","Min"
"2023-09-18","sound","23.39","dB","107.0","Min"
"2023-10-01","humidity","82.97","%","109.0","Max"
"2023-11-01","co2","343.07","ppm","106.0","Min"
"2023-09-13","humidity","31.79","%","104.0","Min"
"2023-09-28","light","91.1","lux","104.0","Min"
"2023-12-13","humidity","38.38","%","103.0","Min"
"2023-10-08","sound","29.33","dB","101.0","Min"
"2023-12-17","co2","339.38","ppm","110.0","Min"
"2023-10-22","sound","25.36","dB","107.0","Min"
"2023-10-27","motion","47.0","count","102.0","Max"
"2024-01-30","sound","116.57","dB","106.0","Max"
"2023-11-02","motion","2.0","count","101.0","Min"
"2024-01-05","sound","108.04","dB","103.0","Max"
"2023-11-14","light","993.37","lux","101.0","Max"
"2023-08-30","voc","487.22","ppb","106.0","Max"
"2023-10-12","motion","3.0","count","108.0","Min"
"2023-12-10","light","60.57","lux","102.0","Min"
"2023-10-05","light","949.85","lux","105.0","Max"
"2024-02-01","co2","722.09","ppm","108.0","Max"
"2023-09-29","sound","103.03","dB","109.0","Max"
"2023-10-28","humidity","35.1","%","104.0","Min"
"2023-09-04","light","955.12","lux","105.0","Max"
"2023-10-15","voc","494.22","ppb","102.0","Max"
"2023-09-02","light","56.22","lux","105.0","Min"
"2023-08-02","temperature","13.15","C","107.0","Min"
"2024-01-06","humidity","85.45","%","101.0","Max"
"2023-08-19","motion","38.0","count","106.0","Max"
"2023-12-02","motion","35.0","count","110.0","Max"
"2023-10-22","pressure","1040.77","hPa","107.0","Max"
"2023-12-05","sound","101.14","dB","109.0","Max"
"2023-08-11","humidity","89.34","%","102.0","Max"
"2024-01-31","motion","45.0","count","105.0","Max"
"2023-09-21","temperature","36.09","C","105.0","Max"
"2023-11-27","humidity","39.67","%","103.0","Min"
"2023-08-10","humidity","39.14","%","108.0","Min"
"2023-11-17","motion","45.0","count","101.0","Max"
"2023-09-11","co2","303.45","ppm","105.0","Min"
"2023-11-06","voc","456.09","ppb","105.0","Max"
"2024-01-22","co2","782.18","ppm","110.0","Max"
"2023-09-14","pressure","950.92","hPa","103.0","Min"
"2023-09-26","light","79.92","lux","110.0","Min"
"2023-12-05","sound","106.94","dB","102.0","Max"
"2023-10-30","motion","40.0","count","108.0","Max"
"2023-09-06","motion","45.0","count","106.0","Max"
"2024-01-24","temperature","11.46","C","109.0","Min"
"2023-11-22","co2","700.42","ppm","107.0","Max"
"2024-01-01","co2","330.71","ppm","109.0","Min"
"2023-08-30","light","38.05","lux","106.0","Min"
"2023-10-13","temperature","38.9","C","109.0","Max"
"2023-11-30","temperature","11.84","C","104.0","Min"
"2023-11-30","temperature","38.21","C","104.0","Max"
"2023-09-13","pressure","1044.71","hPa","104.0","Max"
"2024-01-06","light","47.44","lux","104.0","Min"
"2024-01-02","motion","0.0","count","104.0","Min"
"2023-11-01","light","74.69","lux","109.0","Min"
"2024-01-31","voc","462.61","ppb","101.0","Max"
"2023-10-02","motion","36.0","count","108.0","Max"
"2023-08-16","sound","25.85","dB","107.0","Min"
"2023-08-01","temperature","10.82","C","110.0","Min"
"2023-08-23","sound","110.78","dB","110.0","Max"
"2023-10-04","co2","336.13","ppm","105.0","Min"
"2023-12-17","co2","332.4","ppm","106.0","Min"
"2023-08-26","pressure","1048.83","hPa","110.0","Max"
"2024-01-19","temperature","13.96","C","102.0","Min"
"2023-11-21","light","933.51","lux","103.0","Max"
"2023-09-29","sound","101.27","dB","109.0","Max"
"2024-01-25","humidity","32.24","%","102.0","Min"
"2024-01-20","motion","40.0","count","104.0","Max"
"2023-08-01","humidity","36.19","%","103.0","Min"
"2023-09-02","pressure","954.4","hPa","108.0","Min"
"2023-08-26","sound","28.85","dB","107.0","Min"
"2023-08-23","motion","44.0","count","106.0","Max"
"2023-08-25","co2","315.13","ppm","110.0","Min"
"2023-11-18","motion","45.0","count","110.0","Max"
"2023-12-10","humidity","82.04","%","101.0","Max"
"2023-10-21","sound","23.31","dB","103.0","Min"
"2023-10-27","co2","301.49","ppm","107.0","Min"
"2023-10-15","humidity","82.73","%","110.0","Max"
"2023-11-06","light","919.84","lux","104.0","Max"
"2023-10-16","humidity","32.65","%","103.0","Min"
"2024-01-10","pressure","954.22","hPa","105.0","Min"
"2023-08-07","motion","4.0","count","102.0","Min"
"2023-12-27","motion","44.0","count","109.0","Max"
"2023-08-22","motion","32.0","count","108.0","Max"
"2023-09-13","temperature","38.54","C","108.0","Max"
"2023-11-04","motion","33.0","count","106.0","Max"
"2023-10-01","sound","108.84","dB","105.0","Max"
"2023-10-06","temperature","13.18","C","101.0","Min"
"2023-11-19","humidity","85.05","%","108.0","Max"
"2023-08-11","sound","114.21","dB","102.0","Max"
"2023-08-03","light","23.39","lux","104.0","Min"
"2023-11-17","temperature","11.12","C","108.0","Min"
"2023-12-31","temperature","39.5","C","106.0","Max"
"2023-09-23","motion","31.0","count","104.0","Max"
"2023-12-17","sound","109.79","dB","110.0","Max"
"2023-10-24","co2","724.17","ppm","101.0","Max"
"2024-02-01","co2","781.83","ppm","103.0","Max"
"2023-11-10","temperature","39.25","C","108.0","Max"
"2023-10-24","motion","47.0","count","109.0","Max"
"2023-09-10","humidity","34.86","%","109.0","Min"
"2024-01-04","sound","110.89","dB","105.0","Max"
"2023-12-09","pressure","1042.39","hPa","106.0","Max"
"2024-01-21","humidity","35.68","%","110.0","Min"
"2023-08-01","co2","758.62","ppm","110.0","Max"
"2024-01-08","co2","345.98","ppm","106.0","Min"
"2023-12-12","sound","114.72","dB","110.0","Max"
"2023-10-25","motion","2.0","count","102.0","Min"
"2023-12-13","light","54.47","lux","103.0","Min"
"2023-09-18","light","36.37","lux","108.0","Min"
"2023-08-20","light","916.04","lux","108.0","Max"
"2024-01-08","voc","123.86","ppb","107.0","Min"
"2023-08-07","light","917.24","lux","103.0","Max"
"2023-12-24","voc","452.57","ppb","109.0","Max"
"2023-11-23","voc","128.8","ppb","107.0","Min"
"2023-10-09","pressure","1043.19","hPa","104.0","Max"
"2024-01-01","motion","41.0","count","104.0","Max"
"2024-01-31","motion","42.0","count","104.0","Max"
"2023-10-09","light","964.85","lux","110.0","Max"
"2023-11-07","temperature","37.03","C","103.0","Max"
"2023-08-06","motion","43.0","count","103.0","Max"
"2023-08-28","co2","349.11","ppm","106.0","Min"
"2023-10-17","pressure","957.37","hPa","109.0","Min"
"2023-08-13","motion","39.0","count","104.0","Max"
"2023-12-24","light","8.64","lux","107.0","Min"
"2023-11-11","humidity","83.52","%","102.0","Max"
"2023-09-07","humidity","34.25","%","107.0","Min"
"2023-08-20","humidity","83.07","%","110.0","Max"
"2024-01-30","co2","334.57","ppm","105.0","Min"
"2023-09-24","pressure","955.94","hPa","105.0","Min"
"2023-08-09","voc","124.35","ppb","104.0","Min"
"2023-10-14","co2","735.15","ppm","103.0","Max"
"2023-09-20","humidity","30.68","%","101.0","Min"
"2023-08-25","motion","47.0","count","103.0","Max"
"2024-01-11","light","95.22","lux","108.0","Min"
"2023-08-18","humidity","32.91","%","110.0","Min"
"2023-08-23","light","949.85","lux","109.0","Max"
"2024-01-10","pressure","1047.3","hPa","101.0","Max"
"2023-11-16","motion","47.0","count","103.0","Max"
"2023-10-23","motion","40.0","count","104.0","Max"
"2023-08-18","sound","107.72","dB","104.0","Max"
"2023-12-12","sound","100.79","dB","102.0","Max"
"2023-09-27","voc","459.25","ppb","109.0","Max"
"2023-08-26","light","994.05","lux","106.0","Max"
"2023-10-03","motion","33.0","count","104.0","Max"
"2023-11-08","motion","47.0","count","104.0","Max"
"2023-09-18","pressure","1045.07","hPa","101.0","Max"
"2023-11-14","sound","24.05","dB","107.0","Min"
"2023-11-02","humidity","33.82","%","105.0","Min"
"2023-10-14","co2","741.79","ppm","110.0","Max"
"2023-11-07","co2","303.91","ppm","110.0","Min"
"2024-01-04","temperature","12.1","C","103.0","Min"
"2023-10-07","pressure","956.53","hPa","104.0","Min"
"2023-09-26","sound","28.99","dB","101.0","Min"
"2023-12-18","co2","326.32","ppm","106.0","Min"
"2024-01-02","sound","21.82","dB","101.0","Min"
"2024-01-05","pressure","950.84","hPa","104.0","Min"
"2023-09-03","sound","116.78","dB","105.0","Max"
"2023-09-24","voc","469.64","ppb","108.0","Max"
"2023-11-10","pressure","957.11","hPa","102.0","Min"
"2023-08-31","temperature","37.52","C","105.0","Max"
"2023-08-05","light","75.14","lux","109.0","Min"
"2023-11-18","light","961.92","lux","106.0","Max"
"2024-01-30","voc","469.65","ppb","102.0","Max"
"2023-08-02","sound","28.32","dB","102.0","Min"
"2023-08-06","humidity","39.66","%","103.0","Min"
"2023-10-27","co2","728.11","ppm","108.0","Max"
"2023-10-19","light","38.01","lux","108.0","Min"
"2024-01-19","temperature","35.1","C","104.0","Max"
"2023-08-01","temperature","39.52","C","101.0","Max"
"2023-09-04","sound","107.74","dB","102.0","Max"
"2023-08-10","temperature","12.47","C","101.0","Min"
"2024-01-19","humidity","83.55","%","104.0","Max"
"2024-01-06","temperature","10.53","C","106.0","Min"
"2023-09-12","sound","105.54","dB","107.0","Max"
"2023-09-27","sound","119.11","dB","102.0","Max"
"2023-09-23","humidity","80.27","%","107.0","Max"
"2023-09-02","sound","113.95","dB","107.0","Max"
"2023-12-11","sound","109.66","dB","103.0","Max"
"2023-08-18","sound","106.3","dB","104.0","Max"
"2024-02-01","voc","124.18","ppb","106.0","Min"
"2023-09-01","sound","103.67","dB","103.0","Max"
"2023-11-10","pressure","954.08","hPa","104.0","Min"
"2023-09-23","light","46.13","lux","102.0","Min"
"2023-08-27","co2","766.23","ppm","107.0","Max"
"2023-08-11","temperature","10.82","C","103.0","Min"
"2023-11-30","co2","343.88","ppm","101.0","Min"
"2023-11-25","humidity","81.72","%","108.0","Max"
"2023-10-06","pressure","1046.1","hPa","101.0","Max"
"2024-01-28","sound","29.99","dB","101.0","Min"
"2023-08-15","motion","48.0","count","104.0","Max"
"2023-10-11","motion","43.0","count","109.0","Max"
"2023-09-06","light","57.24","lux","103.0","Min"
"2023-11-05","voc","467.17","ppb","105.0","Max"
"2024-01-11","humidity","35.03","%","106.0","Min"
"2023-12-30","light","907.35","lux","104.0","Max"
"2024-01-30","humidity","86.5","%","106.0","Max"
"2023-08-25","temperature","11.75","C","102.0","Min"
"2024-01-11","temperature","35.33","C","105.0","Max"
"2023-10-16","motion","33.0","count","106.0","Max"
"2024-01-21","voc","486.0","ppb","107.0","Max"
