date,sensor_type,value,unit,location_id,threshold_exceeded
2024-01-11T00:00,pressure,956.66,hPa,109,Min
2023-08-12T00:00,voc,117.98,ppb,110,Min
2023-10-27T00:00,motion,42.0,count,108,Max
2023-12-20T00:00,sound,115.87,dB,105,Max
2024-01-10T00:00,voc,145.5,ppb,107,Min
2023-10-27T00:00,motion,46.0,count,110,Max
2023-10-30T00:00,motion,46.0,count,103,Max
2023-11-18T00:00,temperature,36.86,C,104,Max
2023-11-13T00:00,voc,464.81,ppb,106,Max
2023-12-02T00:00,humidity,34.95,%,108,Min
2024-01-11T00:00,co2,753.85,ppm,101,Max
2024-01-25T00:00,voc,132.88,ppb,109,Min
2023-11-17T00:00,sound,106.34,dB,109,Max
2023-09-09T00:00,co2,705.59,ppm,110,Max
2023-10-03T00:00,voc,462.59,ppb,101,Max
2023-09-01T00:00,voc,452.56,ppb,103,Max
2023-08-31T00:00,light,953.33,lux,104,Max
2023-08-24T00:00,co2,731.4,ppm,110,Max
2023-10-13T00:00,voc,484.28,ppb,105,Max
2023-11-06T00:00,sound,112.93,dB,102,Max
2023-09-08T00:00,pressure,952.44,hPa,102,Min
2023-11-22T00:00,temperature,36.23,C,102,Max
2023-10-03T00:00,temperature,39.2,C,110,Max
2023-08-09T00:00,motion,50.0,count,101,Max
2023-12-26T00:00,motion,35.0,count,106,Max
2023-09-30T00:00,pressure,951.56,hPa,109,Min
2023-08-29T00:00,humidity,84.99,%,103,Max
2023-09-15T00:00,motion,2.0,count,108,Min
2023-08-04T00:00,pressure,956.12,hPa,109,Min
2023-09-01T00:00,temperature,10.58,C,110,Min
2023-08-21T00:00,voc,458.97,ppb,101,Max
2024-01-01T00:00,temperature,35.98,C,107,Max
2023-09-17T00:00,motion,42.0,count,108,Max
2023-09-11T00:00,voc,450.8,ppb,104,Max
2023-09-11T00:00,co2,762.75,ppm,108,Max
2024-01-07T00:00,voc,462.49,ppb,101,Max
2023-09-27T00:00,temperature,36.18,C,102,Max
2023-11-14T00:00,humidity,81.37,%,106,Max
2023-11-23T00:00,humidity,33.5,%,104,Min
2024-01-17T00:00,light,967.5,lux,108,Max
2023-10-24T00:00,temperature,37.79,C,101,Max
2023-10-01T00:00,motion,31.0,count,106,Max
2023-11-20T00:00,humidity,84.89,%,105,Max
2023-11-14T00:00,motion,37.0,count,103,Max
2024-01-16T00:00,temperature,35.56,C,103,Max
2023-12-21T00:00,voc,491.2,ppb,107,Max
2024-01-12T00:00,sound,115.5,dB,108,Max
2023-11-10T00:00,temperature,14.48,C,107,Min
2024-01-12T00:00,co2,731.43,ppm,102,Max
2023-10-11T00:00,co2,772.94,ppm,101,Max
2023-11-17T00:00,humidity,84.36,%,104,Max
2024-01-30T00:00,motion,35.0,count,107,Max
2023-08-30T00:00,motion,36.0,count,107,Max
2023-12-14T00:00,pressure,958.4,hPa,103,Min
2023-08-09T00:00,co2,785.2,ppm,105,Max
2024-02-01T00:00,humidity,87.76,%,107,Max
2023-10-03T00:00,temperature,36.42,C,103,Max
2023-08-11T00:00,humidity,84.03,%,108,Max
2024-01-30T00:00,motion,35.0,count,102,Max
2023-08-13T00:00,motion,37.0,count,106,Max
2023-12-25T00:00,light,34.83,lux,109,Min
2023-11-09T00:00,sound,107.62,dB,110,Max
2023-12-24T00:00,pressure,1043.55,hPa,102,Max
2024-01-11T00:00,humidity,85.45,%,101,Max
2023-12-26T00:00,sound,104.76,dB,110,Max
2023-12-26T00:00,motion,3.0,count,108,Min
2023-12-08T00:00,humidity,31.31,%,107,Min
2023-11-20T00:00,humidity,33.2,%,106,Min
2023-11-17T00:00,voc,123.33,ppb,110,Min
2023-08-13T00:00,temperature,39.86,C,110,Max
2023-10-23T00:00,temperature,39.73,C,101,Max
2023-12-06T00:00,pressure,950.7,hPa,102,Min
2023-12-26T00:00,motion,44.0,count,102,Max
2023-09-24T00:00,motion,1.0,count,104,Min
2023-12-10T00:00,temperature,14.15,C,106,Min
2023-10-17T00:00,voc,464.78,ppb,106,Max
2023-12-10T00:00,pressure,1048.17,hPa,108,Max
2023-11-11T00:00,pressure,1046.65,hPa,107,Max
2023-08-30T00:00,motion,42.0,count,107,Max
2023-09-25T00:00,motion,48.0,count,103,Max
2023-12-22T00:00,humidity,31.3,%,109,Min
2023-09-11T00:00,humidity,84.51,%,103,Max
2023-12-02T00:00,co2,797.45,ppm,103,Max
2023-09-19T00:00,motion,1.0,count,101,Min
2023-11-01T00:00,humidity,80.38,%,103,Max
2023-09-04T00:00,co2,731.67,ppm,107,Max
2023-10-06T00:00,motion,45.0,count,107,Max
2023-09-07T00:00,humidity,33.19,%,108,Min
2023-08-25T00:00,co2,349.84,ppm,103,Min
2024-01-18T00:00,pressure,956.55,hPa,102,Min
2023-09-01T00:00,temperature,37.45,C,109,Max
2023-08-22T00:00,sound,27.77,dB,107,Min
2023-12-27T00:00,temperature,39.82,C,108,Max
2023-08-30T00:00,co2,730.91,ppm,101,Max
2023-09-17T00:00,voc,100.15,ppb,107,Min
2023-08-11T00:00,light,83.28,lux,106,Min
2023-10-04T00:00,humidity,89.46,%,110,Max
2024-01-25T00:00,temperature,35.87,C,101,Max
2023-09-05T00:00,temperature,38.55,C,109,Max
2023-12-15T00:00,motion,36.0,count,108,Max
2023-12-04T00:00,humidity,35.91,%,107,Min
2023-12-01T00:00,co2,766.65,ppm,101,Max
2023-08-03T00:00,sound,23.99,dB,106,Min
2023-12-31T00:00,co2,336.86,ppm,105,Min
2023-11-26T00:00,temperature,39.91,C,110,Max
2023-09-29T00:00,motion,45.0,count,105,Max
2023-08-01T00:00,motion,38.0,count,104,Max
2023-08-25T00:00,motion,2.0,count,110,Min
2024-01-22T00:00,voc,488.93,ppb,105,Max
2024-01-09T00:00,co2,708.99,ppm,110,Max
2023-08-18T00:00,temperature,10.32,C,106,Min
2024-01-07T00:00,sound,100.07,dB,102,Max
2023-11-17T00:00,humidity,33.21,%,108,Min
2023-09-15T00:00,co2,792.52,ppm,109,Max
2023-12-01T00:00,co2,329.48,ppm,102,Min
2023-12-16T00:00,temperature,14.36,C,109,Min
2023-10-02T00:00,temperature,12.76,C,104,Min
2024-01-01T00:00,humidity,81.31,%,104,Max
2024-01-19T00:00,motion,41.0,count,110,Max
2024-01-16T00:00,sound,100.26,dB,106,Max
2023-08-12T00:00,pressure,1047.16,hPa,109,Max
2024-01-01T00:00,motion,42.0,count,109,Max
2023-10-05T00:00,temperature,14.88,C,104,Min
2023-11-08T00:00,co2,794.42,ppm,108,Max
2023-12-13T00:00,light,3.92,lux,108,Min
2024-01-20T00:00,motion,40.0,count,109,Max
2023-12-10T00:00,co2,724.39,ppm,107,Max
2023-12-02T00:00,humidity,30.87,%,106,Min
2023-11-08T00:00,sound,109.92,dB,101,Max
2023-08-14T00:00,motion,33.0,count,104,Max
2024-01-09T00:00,sound,107.9,dB,109,Max
2024-01-02T00:00,sound,109.0,dB,110,Max
2023-09-01T00:00,voc,122.52,ppb,106,Min
2023-10-09T00:00,sound,102.46,dB,107,Max
2023-11-29T00:00,humidity,35.0,%,101,Min
2023-12-05T00:00,light,30.12,lux,101,Min
2023-11-12T00:00,voc,485.36,ppb,109,Max
2023-09-18T00:00,humidity,38.08,%,109,Min
2023-09-25T00:00,motion,34.0,count,103,Max
2023-09-30T00:00,co2,703.64,ppm,108,Max
2023-12-02T00:00,voc,466.36,ppb,101,Max
2023-10-13T00:00,sound,20.84,dB,105,Min
2023-08-24T00:00,co2,740.97,ppm,104,Max
2023-09-23T00:00,pressure,1048.86,hPa,110,Max
2023-11-18T00:00,motion,36.0,count,109,Max
2023-11-10T00:00,voc,142.12,ppb,101,Min
2023-12-16T00:00,sound,101.13,dB,107,Max
2024-01-20T00:00,pressure,952.26,hPa,106,Min
2023-08-23T00:00,co2,776.29,ppm,106,Max
2023-10-10T00:00,co2,772.25,ppm,102,Max
2023-10-04T00:00,voc,130.3,ppb,107,Min
2023-09-22T00:00,light,14.9,lux,102,Min
2024-01-19T00:00,motion,42.0,count,110,Max
2024-01-25T00:00,sound,103.3,dB,107,Max
2023-09-05T00:00,sound,113.37,dB,101,Max
2023-09-30T00:00,motion,40.0,count,104,Max
2023-11-10T00:00,sound,22.06,dB,110,Min
2024-01-30T00:00,sound,28.53,dB,101,Min
2024-01-25T00:00,co2,713.15,ppm,107,Max
2023-12-13T00:00,sound,101.15,dB,109,Max
2023-09-07T00:00,co2,757.96,ppm,104,Max
2023-08-04T00:00,humidity,34.42,%,103,Min
2023-09-03T00:00,motion,33.0,count,109,Max
2023-08-12T00:00,motion,41.0,count,105,Max
2023-10-07T00:00,sound,112.29,dB,106,Max
2023-08-30T00:00,temperature,10.2,C,107,Min
2023-09-11T00:00,humidity,83.71,%,109,Max
2023-09-04T00:00,voc,140.22,ppb,104,Min
2023-11-23T00:00,motion,47.0,count,101,Max
2023-10-07T00:00,pressure,952.03,hPa,102,Min
2023-12-02T00:00,temperature,38.4,C,109,Max
2024-01-05T00:00,sound,113.08,dB,108,Max
2023-08-13T00:00,motion,35.0,count,103,Max
2023-12-21T00:00,motion,32.0,count,102,Max
2023-08-30T00:00,motion,35.0,count,103,Max
2023-11-08T00:00,motion,35.0,count,105,Max
2023-12-14T00:00,sound,106.89,dB,110,Max
2023-12-06T00:00,light,93.31,lux,106,Min
2023-08-01T00:00,motion,43.0,count,110,Max
2023-08-13T00:00,voc,484.12,ppb,110,Max
2023-09-16T00:00,co2,762.4,ppm,109,Max
2023-11-20T00:00,temperature,10.93,C,101,Min
2023-10-20T00:00,motion,34.0,count,110,Max
2023-12-08T00:00,light,16.81,lux,108,Min
2024-01-19T00:00,co2,706.3,ppm,108,Max
2024-01-27T00:00,sound,20.25,dB,104,Min
2023-11-23T00:00,motion,49.0,count,109,Max
2024-01-21T00:00,humidity,37.93,%,105,Min
2023-10-16T00:00,motion,1.0,count,107,Min
2023-11-13T00:00,light,62.54,lux,103,Min
2023-12-06T00:00,motion,39.0,count,102,Max
2023-10-15T00:00,sound,105.98,dB,103,Max
2023-12-08T00:00,light,63.23,lux,107,Min
2023-11-20T00:00,light,995.75,lux,108,Max
2023-08-28T00:00,light,967.52,lux,102,Max
2023-10-31T00:00,humidity,36.31,%,104,Min
2024-01-15T00:00,motion,40.0,count,101,Max
2024-01-18T00:00,co2,310.32,ppm,108,Min
2023-11-09T00:00,motion,42.0,count,101,Max
2023-12-03T00:00,humidity,36.65,%,110,Min
2023-08-01T00:00,light,77.56,lux,102,Min
2023-09-29T00:00,co2,755.47,ppm,104,Max
2023-11-21T00:00,motion,37.0,count,109,Max
2023-09-30T00:00,co2,771.86,ppm,105,Max
2023-11-27T00:00,voc,488.74,ppb,104,Max
2023-08-15T00:00,motion,2.0,count,104,Min
2023-11-20T00:00,temperature,11.02,C,108,Min
2023-09-13T00:00,motion,50.0,count,104,Max
2024-01-27T00:00,temperature,36.74,C,110,Max
2024-01-19T00:00,motion,40.0,count,108,Max
2023-10-10T00:00,sound,117.54,dB,107,Max
2023-09-13T00:00,humidity,80.92,%,110,Max
2023-09-30T00:00,voc,135.24,ppb,101,Min
2024-01-14T00:00,co2,761.19,ppm,101,Max
2023-09-28T00:00,motion,42.0,count,102,Max
2023-09-20T00:00,light,924.49,lux,110,Max
2023-08-04T00:00,co2,772.26,ppm,108,Max
2023-09-10T00:00,sound,104.41,dB,110,Max
2023-09-28T00:00,voc,108.63,ppb,101,Min
2023-12-03T00:00,voc,148.61,ppb,101,Min
2023-09-13T00:00,sound,113.16,dB,108,Max
2023-11-01T00:00,pressure,1047.9,hPa,104,Max
2023-12-10T00:00,motion,48.0,count,102,Max
2023-12-16T00:00,pressure,951.33,hPa,104,Min
2023-09-18T00:00,pressure,952.12,hPa,106,Min
2023-09-11T00:00,humidity,85.87,%,101,Max
2024-01-11T00:00,voc,133.61,ppb,106,Min
2024-02-01T00:00,co2,318.12,ppm,106,Min
2023-08-11T00:00,temperature,35.92,C,108,Max
2023-11-21T00:00,co2,726.18,ppm,106,Max
2023-08-28T00:00,motion,46.0,count,104,Max
2024-01-31T00:00,motion,47.0,count,106,Max
2023-11-06T00:00,voc,486.72,ppb,102,Max
2023-10-22T00:00,temperature,37.2,C,101,Max
2023-11-08T00:00,temperature,39.46,C,106,Max
2023-08-07T00:00,motion,2.0,count,104,Min
2024-01-11T00:00,motion,32.0,count,104,Max
2023-09-03T00:00,voc,105.04,ppb,101,Min
2023-10-26T00:00,sound,119.83,dB,108,Max
2023-10-04T00:00,pressure,1040.63,hPa,104,Max
2024-01-21T00:00,temperature,38.9,C,103,Max
2023-12-24T00:00,light,68.17,lux,110,Min
2023-09-30T00:00,motion,45.0,count,101,Max
2023-09-29T00:00,motion,47.0,count,109,Max
2023-12-21T00:00,temperature,12.86,C,108,Min
2023-11-07T00:00,sound,29.54,dB,103,Min
2023-11-19T00:00,pressure,1044.48,hPa,107,Max
2023-10-17T00:00,co2,770.7,ppm,107,Max
2023-08-02T00:00,light,85.65,lux,108,Min
2023-10-04T00:00,co2,739.71,ppm,108,Max
2023-11-07T00:00,motion,46.0,count,105,Max
2023-10-15T00:00,voc,488.08,ppb,106,Max
2023-10-06T00:00,voc,454.17,ppb,101,Max
2023-09-29T00:00,pressure,951.09,hPa,108,Min
2023-10-17T00:00,voc,112.25,ppb,105,Min
2024-01-13T00:00,humidity,34.37,%,109,Min
2024-01-20T00:00,humidity,89.46,%,107,Max
2023-11-20T00:00,humidity,89.19,%,108,Max
2023-09-20T00:00,light,88.77,lux,101,Min
2023-12-13T00:00,voc,486.32,ppb,109,Max
2023-12-14T00:00,sound,102.15,dB,107,Max
2023-11-23T00:00,pressure,1047.14,hPa,104,Max
2023-11-21T00:00,temperature,37.37,C,103,Max
2023-08-22T00:00,temperature,10.93,C,106,Min
2024-01-06T00:00,light,981.05,lux,106,Max
2023-10-10T00:00,light,991.81,lux,106,Max
2024-01-30T00:00,motion,0.0,count,106,Min
2024-01-16T00:00,sound,106.12,dB,110,Max
2023-08-31T00:00,temperature,14.1,C,108,Min
2023-09-15T00:00,light,924.38,lux,104,Max
2023-11-21T00:00,co2,344.26,ppm,105,Min
2023-09-22T00:00,voc,133.39,ppb,107,Min
2023-10-13T00:00,temperature,14.7,C,107,Min
2024-01-24T00:00,co2,316.78,ppm,107,Min
2024-01-08T00:00,temperature,14.98,C,106,Min
2023-12-06T00:00,motion,44.0,count,108,Max
2024-01-11T00:00,pressure,950.97,hPa,103,Min
2023-10-02T00:00,voc,126.64,ppb,102,Min
2023-09-26T00:00,co2,764.88,ppm,108,Max
2023-09-21T00:00,voc,133.68,ppb,101,Min
2023-10-10T00:00,humidity,34.66,%,101,Min
2023-09-08T00:00,pressure,1044.4,hPa,106,Max
2024-01-28T00:00,light,999.57,lux,108,Max
2023-08-21T00:00,motion,45.0,count,102,Max
2024-01-22T00:00,voc,134.17,ppb,105,Min
2023-08-06T00:00,voc,464.92,ppb,106,Max
2023-12-28T00:00,sound,20.45,dB,102,Min
2024-01-27T00:00,temperature,39.55,C,109,Max
2023-08-09T00:00,voc,107.7,ppb,102,Min
2023-08-29T00:00,motion,2.0,count,105,Min
2023-09-26T00:00,temperature,35.38,C,109,Max
2023-10-08T00:00,motion,44.0,count,108,Max
2023-09-23T00:00,voc,134.28,ppb,102,Min
2023-08-24T00:00,voc,471.38,ppb,105,Max
2023-11-29T00:00,co2,349.55,ppm,109,Min
2023-12-08T00:00,co2,719.67,ppm,105,Max
2023-10-16T00:00,motion,48.0,count,109,Max
2023-10-22T00:00,motion,3.0,count,103,Min
2023-08-09T00:00,temperature,10.85,C,103,Min
2023-08-31T00:00,pressure,1047.25,hPa,110,Max
2023-10-26T00:00,co2,778.18,ppm,110,Max
2024-01-17T00:00,pressure,955.62,hPa,105,Min
2023-10-12T00:00,sound,101.52,dB,101,Max
2023-10-09T00:00,sound,112.1,dB,106,Max
2023-08-30T00:00,sound,101.89,dB,110,Max
2024-01-19T00:00,voc,463.21,ppb,109,Max
2023-12-23T00:00,motion,34.0,count,110,Max
2023-10-20T00:00,temperature,36.16,C,107,Max
2023-11-29T00:00,co2,304.74,ppm,108,Min
2023-12-27T00:00,voc,477.48,ppb,109,Max
2023-10-30T00:00,motion,3.0,count,109,Min
2023-09-14T00:00,motion,2.0,count,101,Min
2023-12-20T00:00,sound,25.63,dB,108,Min
2024-02-01T00:00,co2,720.54,ppm,101,Max
2023-08-06T00:00,humidity,86.83,%,109,Max
2023-12-19T00:00,humidity,85.89,%,108,Max
2023-08-15T00:00,voc,104.56,ppb,108,Min
2023-10-13T00:00,humidity,39.27,%,107,Min
2024-01-12T00:00,pressure,1045.63,hPa,109,Max
2023-09-07T00:00,pressure,958.93,hPa,103,Min
2023-08-10T00:00,sound,27.7,dB,103,Min
2023-09-30T00:00,light,978.94,lux,106,Max
2024-01-13T00:00,pressure,955.24,hPa,109,Min
2024-01-20T00:00,sound,29.12,dB,106,Min
2023-09-03T00:00,humidity,32.38,%,102,Min
2023-09-30T00:00,temperature,38.47,C,107,Max
2023-09-25T00:00,humidity,87.91,%,105,Max
2023-09-01T00:00,motion,35.0,count,107,Max
2024-01-09T00:00,motion,35.0,count,110,Max
2023-10-10T00:00,voc,148.97,ppb,103,Min
2023-12-14T00:00,humidity,35.98,%,104,Min
2023-11-26T00:00,co2,329.18,ppm,105,Min
2024-01-22T00:00,voc,112.86,ppb,110,Min
2023-09-23T00:00,sound,26.95,dB,106,Min
2023-09-18T00:00,sound,23.39,dB,107,Min
2023-10-01T00:00,humidity,82.97,%,109,Max
2023-11-01T00:00,co2,343.07,ppm,106,Min
2023-09-13T00:00,humidity,31.79,%,104,Min
2023-09-28T00:00,light,91.1,lux,104,Min
2023-12-13T00:00,humidity,38.38,%,103,Min
2023-10-08T00:00,sound,29.33,dB,101,Min
2023-12-17T00:00,co2,339.38,ppm,110,Min
2023-10-22T00:00,sound,25.36,dB,107,Min
2023-10-27T00:00,motion,47.0,count,102,Max
2024-01-30T00:00,sound,116.57,dB,106,Max
2023-11-02T00:00,motion,2.0,count,101,Min
2024-01-05T00:00,sound,108.04,dB,103,Max
2023-11-14T00:00,light,993.37,lux,101,Max
2023-08-30T00:00,voc,487.22,ppb,106,Max
2023-10-12T00:00,motion,3.0,count,108,Min
2023-12-10T00:00,light,60.57,lux,102,Min
2023-10-05T00:00,light,949.85,lux,105,Max
2024-02-01T00:00,co2,722.09,ppm,108,Max
2023-09-29T00:00,sound,103.03,dB,109,Max
2023-10-28T00:00,humidity,35.1,%,104,Min
2023-09-04T00:00,light,955.12,lux,105,Max
2023-10-15T00:00,voc,494.22,ppb,102,Max
2023-09-02T00:00,light,56.22,lux,105,Min
2023-08-02T00:00,temperature,13.15,C,107,Min
2024-01-06T00:00,humidity,85.45,%,101,Max
2023-08-19T00:00,motion,38.0,count,106,Max
2023-12-02T00:00,motion,35.0,count,110,Max
2023-10-22T00:00,pressure,1040.77,hPa,107,Max
2023-12-05T00:00,sound,101.14,dB,109,Max
2023-08-11T00:00,humidity,89.34,%,102,Max
2024-01-31T00:00,motion,45.0,count,105,Max
2023-09-21T00:00,temperature,36.09,C,105,Max
2023-11-27T00:00,humidity,39.67,%,103,Min
2023-08-10T00:00,humidity,39.14,%,108,Min
2023-11-17T00:00,motion,45.0,count,101,Max
2023-09-11T00:00,co2,303.45,ppm,105,Min
2023-11-06T00:00,voc,456.09,ppb,105,Max
2024-01-22T00:00,co2,782.18,ppm,110,Max
2023-09-14T00:00,pressure,950.92,hPa,103,Min
2023-09-26T00:00,light,79.92,lux,110,Min
2023-12-05T00:00,sound,106.94,dB,102,Max
2023-10-30T00:00,motion,40.0,count,108,Max
2023-09-06T00:00,motion,45.0,count,106,Max
2024-01-24T00:00,temperature,11.46,C,109,Min
2023-11-22T00:00,co2,700.42,ppm,107,Max
2024-01-01T00:00,co2,330.71,ppm,109,Min
2023-08-30T00:00,light,38.05,lux,106,Min
2023-10-13T00:00,temperature,38.9,C,109,Max
2023-11-30T00:00,temperature,11.84,C,104,Min
2023-11-30T00:00,temperature,38.21,C,104,Max
2023-09-13T00:00,pressure,1044.71,hPa,104,Max
2024-01-06T00:00,light,47.44,lux,104,Min
2024-01-02T00:00,motion,0.0,count,104,Min
2023-11-01T00:00,light,74.69,lux,109,Min
2024-01-31T00:00,voc,462.61,ppb,101,Max
2023-10-02T00:00,motion,36.0,count,108,Max
2023-08-16T00:00,sound,25.85,dB,107,Min
2023-08-01T00:00,temperature,10.82,C,110,Min
2023-08-23T00:00,sound,110.78,dB,110,Max
2023-10-04T00:00,co2,336.13,ppm,105,Min
2023-12-17T00:00,co2,332.4,ppm,106,Min
2023-08-26T00:00,pressure,1048.83,hPa,110,Max
2024-01-19T00:00,temperature,13.96,C,102,Min
2023-11-21T00:00,light,933.51,lux,103,Max
2023-09-29T00:00,sound,101.27,dB,109,Max
2024-01-25T00:00,humidity,32.24,%,102,Min
2024-01-20T00:00,motion,40.0,count,104,Max
2023-08-01T00:00,humidity,36.19,%,103,Min
2023-09-02T00:00,pressure,954.4,hPa,108,Min
2023-08-26T00:00,sound,28.85,dB,107,Min
2023-08-23T00:00,motion,44.0,count,106,Max
2023-08-25T00:00,co2,315.13,ppm,110,Min
2023-11-18T00:00,motion,45.0,count,110,Max
2023-12-10T00:00,humidity,82.04,%,101,Max
2023-10-21T00:00,sound,23.31,dB,103,Min
2023-10-27T00:00,co2,301.49,ppm,107,Min
2023-10-15T00:00,humidity,82.73,%,110,Max
2023-11-06T00:00,light,919.84,lux,104,Max
2023-10-16T00:00,humidity,32.65,%,103,Min
2024-01-10T00:00,pressure,954.22,hPa,105,Min
2023-08-07T00:00,motion,4.0,count,102,Min
2023-12-27T00:00,motion,44.0,count,109,Max
2023-08-22T00:00,motion,32.0,count,108,Max
2023-09-13T00:00,temperature,38.54,C,108,Max
2023-11-04T00:00,motion,33.0,count,106,Max
2023-10-01T00:00,sound,108.84,dB,105,Max
2023-10-06T00:00,temperature,13.18,C,101,Min
2023-11-19T00:00,humidity,85.05,%,108,Max
2023-08-11T00:00,sound,114.21,dB,102,Max
2023-08-03T00:00,light,23.39,lux,104,Min
2023-11-17T00:00,temperature,11.12,C,108,Min
2023-12-31T00:00,temperature,39.5,C,106,Max
2023-09-23T00:00,motion,31.0,count,104,Max
2023-12-17T00:00,sound,109.79,dB,110,Max
2023-10-24T00:00,co2,724.17,ppm,101,Max
2024-02-01T00:00,co2,781.83,ppm,103,Max
2023-11-10T00:00,temperature,39.25,C,108,Max
2023-10-24T00:00,motion,47.0,count,109,Max
2023-09-10T00:00,humidity,34.86,%,109,Min
2024-01-04T00:00,sound,110.89,dB,105,Max
2023-12-09T00:00,pressure,1042.39,hPa,106,Max
2024-01-21T00:00,humidity,35.68,%,110,Min
2023-08-01T00:00,co2,758.62,ppm,110,Max
2024-01-08T00:00,co2,345.98,ppm,106,Min
2023-12-12T00:00,sound,114.72,dB,110,Max
2023-10-25T00:00,motion,2.0,count,102,Min
2023-12-13T00:00,light,54.47,lux,103,Min
2023-09-18T00:00,light,36.37,lux,108,Min
2023-08-20T00:00,light,916.04,lux,108,Max
2024-01-08T00:00,voc,123.86,ppb,107,Min
2023-08-07T00:00,light,917.24,lux,103,Max
2023-12-24T00:00,voc,452.57,ppb,109,Max
2023-11-23T00:00,voc,128.8,ppb,107,Min
2023-10-09T00:00,pressure,1043.19,hPa,104,Max
2024-01-01T00:00,motion,41.0,count,104,Max
2024-01-31T00:00,motion,42.0,count,104,Max
2023-10-09T00:00,light,964.85,lux,110,Max
2023-11-07T00:00,temperature,37.03,C,103,Max
2023-08-06T00:00,motion,43.0,count,103,Max
2023-08-28T00:00,co2,349.11,ppm,106,Min
2023-10-17T00:00,pressure,957.37,hPa,109,Min
2023-08-13T00:00,motion,39.0,count,104,Max
2023-12-24T00:00,light,8.64,lux,107,Min
2023-11-11T00:00,humidity,83.52,%,102,Max
2023-09-07T00:00,humidity,34.25,%,107,Min
2023-08-20T00:00,humidity,83.07,%,110,Max
2024-01-30T00:00,co2,334.57,ppm,105,Min
2023-09-24T00:00,pressure,955.94,hPa,105,Min
2023-08-09T00:00,voc,124.35,ppb,104,Min
2023-10-14T00:00,co2,735.15,ppm,103,Max
2023-09-20T00:00,humidity,30.68,%,101,Min
2023-08-25T00:00,motion,47.0,count,103,Max
2024-01-11T00:00,light,95.22,lux,108,Min
2023-08-18T00:00,humidity,32.91,%,110,Min
2023-08-23T00:00,light,949.85,lux,109,Max
2024-01-10T00:00,pressure,1047.3,hPa,101,Max
2023-11-16T00:00,motion,47.0,count,103,Max
2023-10-23T00:00,motion,40.0,count,104,Max
2023-08-18T00:00,sound,107.72,dB,104,Max
2023-12-12T00:00,sound,100.79,dB,102,Max
2023-09-27T00:00,voc,459.25,ppb,109,Max
2023-08-26T00:00,light,994.05,lux,106,Max
2023-10-03T00:00,motion,33.0,count,104,Max
2023-11-08T00:00,motion,47.0,count,104,Max
2023-09-18T00:00,pressure,1045.07,hPa,101,Max
2023-11-14T00:00,sound,24.05,dB,107,Min
2023-11-02T00:00,humidity,33.82,%,105,Min
2023-10-14T00:00,co2,741.79,ppm,110,Max
2023-11-07T00:00,co2,303.91,ppm,110,Min
2024-01-04T00:00,temperature,12.1,C,103,Min
2023-10-07T00:00,pressure,956.53,hPa,104,Min
2023-09-26T00:00,sound,28.99,dB,101,Min
2023-12-18T00:00,co2,326.32,ppm,106,Min
2024-01-02T00:00,sound,21.82,dB,101,Min
2024-01-05T00:00,pressure,950.84,hPa,104,Min
2023-09-03T00:00,sound,116.78,dB,105,Max
2023-09-24T00:00,voc,469.64,ppb,108,Max
2023-11-10T00:00,pressure,957.11,hPa,102,Min
2023-08-31T00:00,temperature,37.52,C,105,Max
2023-08-05T00:00,light,75.14,lux,109,Min
2023-11-18T00:00,light,961.92,lux,106,Max
2024-01-30T00:00,voc,469.65,ppb,102,Max
2023-08-02T00:00,sound,28.32,dB,102,Min
2023-08-06T00:00,humidity,39.66,%,103,Min
2023-10-27T00:00,co2,728.11,ppm,108,Max
2023-10-19T00:00,light,38.01,lux,108,Min
2024-01-19T00:00,temperature,35.1,C,104,Max
2023-08-01T00:00,temperature,39.52,C,101,Max
2023-09-04T00:00,sound,107.74,dB,102,Max
2023-08-10T00:00,temperature,12.47,C,101,Min
2024-01-19T00:00,humidity,83.55,%,104,Max
2024-01-06T00:00,temperature,10.53,C,106,Min
2023-09-12T00:00,sound,105.54,dB,107,Max
2023-09-27T00:00,sound,119.11,dB,102,Max
2023-09-23T00:00,humidity,80.27,%,107,Max
2023-09-02T00:00,sound,113.95,dB,107,Max
2023-12-11T00:00,sound,109.66,dB,103,Max
2023-08-18T00:00,sound,106.3,dB,104,Max
2024-02-01T00:00,voc,124.18,ppb,106,Min
2023-09-01T00:00,sound,103.67,dB,103,Max
2023-11-10T00:00,pressure,954.08,hPa,104,Min
2023-09-23T00:00,light,46.13,lux,102,Min
2023-08-27T00:00,co2,766.23,ppm,107,Max
2023-08-11T00:00,temperature,10.82,C,103,Min
2023-11-30T00:00,co2,343.88,ppm,101,Min
2023-11-25T00:00,humidity,81.72,%,108,Max
2023-10-06T00:00,pressure,1046.1,hPa,101,Max
2024-01-28T00:00,sound,29.99,dB,101,Min
2023-08-15T00:00,motion,48.0,count,104,Max
2023-10-11T00:00,motion,43.0,count,109,Max
2023-09-06T00:00,light,57.24,lux,103,Min
2023-11-05T00:00,voc,467.17,ppb,105,Max
2024-01-11T00:00,humidity,35.03,%,106,Min
2023-12-30T00:00,light,907.35,lux,104,Max
2024-01-30T00:00,humidity,86.5,%,106,Max
2023-08-25T00:00,temperature,11.75,C,102,Min
2024-01-11T00:00,temperature,35.33,C,105,Max
2023-10-16T00:00,motion,33.0,count,106,Max
2024-01-21T00:00,voc,486.0,ppb,107,Max
