date,sensor_type,value,unit,location_id,month
2023-09-21 00:00:00,voc,133.68,ppb,101.0,2023-09
2023-10-10 00:00:00,humidity,34.66,%,101.0,2023-10
2023-10-10 00:00:00,light,213.59,lux,106.0,2023-10
2023-09-08 00:00:00,pressure,1044.4,hPa,106.0,2023-09
2023-10-12 00:00:00,humidity,68.07,%,106.0,2023-10
2024-01-06 00:00:00,voc,266.38,ppb,108.0,2024-01
2023-12-31 00:00:00,motion,19.0,count,110.0,2023-12
2023-09-09 00:00:00,motion,10.0,count,101.0,2023-09
2023-08-30 00:00:00,co2,371.31,ppm,108.0,2023-08
2023-09-29 00:00:00,humidity,59.06,%,101.0,2023-09
2024-01-28 00:00:00,light,999.57,lux,108.0,2024-01
2023-08-21 00:00:00,motion,45.0,count,102.0,2023-08
2023-12-19 00:00:00,temperature,25.52,C,108.0,2023-12
2024-01-22 00:00:00,voc,134.17,ppb,105.0,2024-01
2023-11-02 00:00:00,voc,277.49,ppb,107.0,2023-11
2023-11-28 00:00:00,temperature,30.67,C,107.0,2023-11
2023-08-06 00:00:00,voc,464.92,ppb,106.0,2023-08
2023-12-19 00:00:00,co2,696.35,ppm,105.0,2023-12
2023-12-26 00:00:00,voc,321.7,ppb,109.0,2023-12
2023-11-13 00:00:00,light,247.69,lux,105.0,2023-11
2024-01-13 00:00:00,temperature,31.19,C,103.0,2024-01
2023-11-06 00:00:00,temperature,25.03,C,102.0,2023-11
2024-01-16 00:00:00,motion,28.0,count,107.0,2024-01
2023-12-14 00:00:00,temperature,19.02,C,108.0,2023-12
2024-01-08 00:00:00,light,750.91,lux,109.0,2024-01
2023-12-05 00:00:00,motion,12.0,count,107.0,2023-12
2023-10-28 00:00:00,sound,42.47,dB,106.0,2023-10
2023-12-28 00:00:00,sound,20.45,dB,102.0,2023-12
2024-01-27 00:00:00,temperature,39.55,C,109.0,2024-01
2023-11-16 00:00:00,light,801.37,lux,102.0,2023-11
2023-12-02 00:00:00,light,461.25,lux,107.0,2023-12
2023-08-09 00:00:00,voc,107.7,ppb,102.0,2023-08
2023-10-08 00:00:00,voc,337.79,ppb,103.0,2023-10
2023-12-21 00:00:00,voc,187.51,ppb,108.0,2023-12
2023-12-18 00:00:00,sound,86.72,dB,101.0,2023-12
2023-09-28 00:00:00,temperature,30.95,C,110.0,2023-09
2023-09-26 00:00:00,sound,59.92,dB,108.0,2023-09
2023-09-02 00:00:00,voc,324.29,ppb,104.0,2023-09
2023-08-22 00:00:00,humidity,76.63,%,105.0,2023-08
2024-01-09 00:00:00,voc,337.06,ppb,102.0,2024-01
2023-08-15 00:00:00,light,619.91,lux,104.0,2023-08
2023-08-29 00:00:00,motion,2.0,count,105.0,2023-08
2023-09-26 00:00:00,temperature,35.38,C,109.0,2023-09
2023-12-28 00:00:00,light,885.31,lux,103.0,2023-12
2023-10-25 00:00:00,voc,308.12,ppb,109.0,2023-10
2023-12-09 00:00:00,motion,21.0,count,101.0,2023-12
2023-11-04 00:00:00,voc,165.25,ppb,110.0,2023-11
2023-12-20 00:00:00,pressure,962.01,hPa,106.0,2023-12
2023-10-08 00:00:00,motion,44.0,count,108.0,2023-10
2023-09-06 00:00:00,light,569.6,lux,105.0,2023-09
2023-10-28 00:00:00,temperature,15.2,C,105.0,2023-10
2023-09-23 00:00:00,voc,134.28,ppb,102.0,2023-09
2023-12-17 00:00:00,light,343.58,lux,106.0,2023-12
2023-11-02 00:00:00,temperature,20.77,C,102.0,2023-11
2023-08-24 00:00:00,voc,471.38,ppb,105.0,2023-08
2023-10-23 00:00:00,co2,498.76,ppm,102.0,2023-10
2023-11-29 00:00:00,co2,349.55,ppm,109.0,2023-11
2023-12-08 00:00:00,co2,719.67,ppm,105.0,2023-12
2023-12-09 00:00:00,light,406.31,lux,105.0,2023-12
2024-01-10 00:00:00,voc,303.36,ppb,101.0,2024-01
2023-09-16 00:00:00,temperature,29.58,C,101.0,2023-09
2023-10-30 00:00:00,temperature,24.53,C,106.0,2023-10
2023-09-09 00:00:00,motion,24.0,count,106.0,2023-09
2023-09-13 00:00:00,pressure,1022.29,hPa,105.0,2023-09
2024-01-20 00:00:00,pressure,965.83,hPa,110.0,2024-01
2023-10-20 00:00:00,voc,427.58,ppb,105.0,2023-10
2023-09-15 00:00:00,humidity,76.53,%,102.0,2023-09
2023-12-30 00:00:00,light,868.96,lux,110.0,2023-12
2023-08-03 00:00:00,sound,76.54,dB,103.0,2023-08
2023-12-20 00:00:00,sound,71.5,dB,106.0,2023-12
2024-01-14 00:00:00,voc,272.96,ppb,107.0,2024-01
2023-10-22 00:00:00,motion,12.0,count,109.0,2023-10
2023-10-16 00:00:00,motion,48.0,count,109.0,2023-10
2023-10-22 00:00:00,motion,3.0,count,103.0,2023-10
2023-08-30 00:00:00,temperature,31.37,C,106.0,2023-08
2023-12-29 00:00:00,temperature,22.65,C,104.0,2023-12
2023-11-10 00:00:00,light,564.33,lux,108.0,2023-11
2023-12-11 00:00:00,sound,70.45,dB,103.0,2023-12
2023-10-01 00:00:00,humidity,69.19,%,105.0,2023-10
2024-01-05 00:00:00,motion,27.0,count,108.0,2024-01
2023-12-10 00:00:00,temperature,20.73,C,102.0,2023-12
2023-08-09 00:00:00,temperature,10.85,C,103.0,2023-08
2023-08-22 00:00:00,pressure,1037.46,hPa,107.0,2023-08
2023-09-23 00:00:00,light,842.5,lux,101.0,2023-09
2023-10-27 00:00:00,temperature,23.27,C,104.0,2023-10
2023-09-17 00:00:00,temperature,24.96,C,104.0,2023-09
2024-01-09 00:00:00,co2,644.8,ppm,101.0,2024-01
2023-08-31 00:00:00,pressure,1047.25,hPa,110.0,2023-08
2023-10-26 00:00:00,co2,778.18,ppm,110.0,2023-10
2023-10-07 00:00:00,humidity,77.31,%,104.0,2023-10
2024-01-17 00:00:00,pressure,955.62,hPa,105.0,2024-01
2023-11-11 00:00:00,pressure,1024.0,hPa,102.0,2023-11
2023-12-12 00:00:00,pressure,1035.52,hPa,104.0,2023-12
2023-09-17 00:00:00,pressure,1001.79,hPa,103.0,2023-09
2023-10-12 00:00:00,sound,101.52,dB,101.0,2023-10
2023-10-09 00:00:00,sound,112.1,dB,106.0,2023-10
2023-10-22 00:00:00,temperature,15.67,C,110.0,2023-10
2023-09-23 00:00:00,co2,525.31,ppm,101.0,2023-09
2023-08-30 00:00:00,sound,101.89,dB,110.0,2023-08
2024-01-19 00:00:00,voc,463.21,ppb,109.0,2024-01
2023-11-16 00:00:00,co2,561.92,ppm,110.0,2023-11
2024-01-06 00:00:00,co2,603.06,ppm,102.0,2024-01
2023-09-11 00:00:00,humidity,49.72,%,110.0,2023-09
2024-01-18 00:00:00,voc,246.82,ppb,106.0,2024-01
2023-11-27 00:00:00,motion,29.0,count,104.0,2023-11
2023-12-23 00:00:00,motion,34.0,count,110.0,2023-12
2023-11-09 00:00:00,voc,324.32,ppb,109.0,2023-11
2023-11-22 00:00:00,motion,16.0,count,107.0,2023-11
2023-10-20 00:00:00,temperature,36.16,C,107.0,2023-10
2023-08-08 00:00:00,humidity,64.63,%,106.0,2023-08
2023-09-11 00:00:00,light,627.58,lux,106.0,2023-09
2024-01-11 00:00:00,temperature,32.28,C,101.0,2024-01
2023-10-22 00:00:00,humidity,57.8,%,110.0,2023-10
2023-11-29 00:00:00,co2,304.74,ppm,108.0,2023-11
2024-01-08 00:00:00,voc,180.9,ppb,105.0,2024-01
2023-12-29 00:00:00,co2,629.48,ppm,110.0,2023-12
2023-08-25 00:00:00,light,178.52,lux,108.0,2023-08
2023-09-23 00:00:00,voc,361.24,ppb,104.0,2023-09
2023-12-17 00:00:00,pressure,994.49,hPa,104.0,2023-12
2023-12-27 00:00:00,voc,477.48,ppb,109.0,2023-12
2023-12-29 00:00:00,sound,38.42,dB,109.0,2023-12
2024-01-01 00:00:00,light,348.36,lux,103.0,2024-01
2023-09-08 00:00:00,temperature,17.76,C,105.0,2023-09
2023-08-11 00:00:00,voc,287.4,ppb,104.0,2023-08
2023-09-14 00:00:00,voc,202.16,ppb,101.0,2023-09
2023-09-14 00:00:00,temperature,26.44,C,103.0,2023-09
2023-10-30 00:00:00,motion,3.0,count,109.0,2023-10
2023-09-18 00:00:00,light,706.8,lux,108.0,2023-09
2023-10-19 00:00:00,co2,640.38,ppm,110.0,2023-10
2024-01-06 00:00:00,humidity,59.35,%,109.0,2024-01
2024-01-10 00:00:00,co2,689.91,ppm,107.0,2024-01
2023-09-14 00:00:00,motion,2.0,count,101.0,2023-09
2023-12-30 00:00:00,temperature,20.16,C,105.0,2023-12
2023-11-21 00:00:00,co2,665.16,ppm,103.0,2023-11
2024-01-15 00:00:00,voc,173.26,ppb,110.0,2024-01
2023-12-20 00:00:00,sound,25.63,dB,108.0,2023-12
2023-10-22 00:00:00,voc,285.59,ppb,105.0,2023-10
2023-12-14 00:00:00,light,740.63,lux,107.0,2023-12
2023-12-05 00:00:00,motion,14.0,count,106.0,2023-12
2024-02-01 00:00:00,co2,720.54,ppm,101.0,2024-02
2023-08-06 00:00:00,motion,18.0,count,110.0,2023-08
2023-08-21 00:00:00,co2,371.68,ppm,102.0,2023-08
2024-01-28 00:00:00,pressure,994.24,hPa,105.0,2024-01
2023-08-22 00:00:00,temperature,31.04,C,110.0,2023-08
2023-10-11 00:00:00,humidity,77.95,%,104.0,2023-10
2023-08-06 00:00:00,humidity,86.83,%,109.0,2023-08
2023-12-20 00:00:00,humidity,73.56,%,109.0,2023-12
2023-10-22 00:00:00,light,696.11,lux,105.0,2023-10
2023-11-11 00:00:00,light,578.44,lux,102.0,2023-11
2023-12-19 00:00:00,humidity,85.89,%,108.0,2023-12
2023-08-15 00:00:00,voc,104.56,ppb,108.0,2023-08
2023-10-13 00:00:00,humidity,39.27,%,107.0,2023-10
2023-10-02 00:00:00,sound,30.75,dB,104.0,2023-10
2023-08-05 00:00:00,pressure,1006.71,hPa,110.0,2023-08
2023-11-16 00:00:00,pressure,1033.86,hPa,102.0,2023-11
2024-01-12 00:00:00,pressure,1045.63,hPa,109.0,2024-01
2023-12-18 00:00:00,temperature,17.77,C,108.0,2023-12
2023-09-07 00:00:00,pressure,958.93,hPa,103.0,2023-09
2023-09-18 00:00:00,temperature,21.52,C,105.0,2023-09
2023-09-27 00:00:00,pressure,993.17,hPa,110.0,2023-09
2023-10-04 00:00:00,motion,14.0,count,101.0,2023-10
2023-08-10 00:00:00,sound,27.7,dB,103.0,2023-08
2024-01-02 00:00:00,humidity,48.55,%,102.0,2024-01
2023-09-30 00:00:00,light,978.94,lux,106.0,2023-09
2024-01-13 00:00:00,pressure,955.24,hPa,109.0,2024-01
2024-01-20 00:00:00,sound,29.12,dB,106.0,2024-01
2023-09-03 00:00:00,humidity,32.38,%,102.0,2023-09
2023-08-27 00:00:00,voc,281.97,ppb,102.0,2023-08
2023-09-30 00:00:00,temperature,38.47,C,107.0,2023-09
2024-01-16 00:00:00,motion,13.0,count,104.0,2024-01
2023-11-04 00:00:00,pressure,977.24,hPa,105.0,2023-11
2023-11-05 00:00:00,co2,399.87,ppm,102.0,2023-11
2023-11-09 00:00:00,voc,228.38,ppb,101.0,2023-11
2023-09-25 00:00:00,humidity,87.91,%,105.0,2023-09
2023-10-18 00:00:00,motion,26.0,count,108.0,2023-10
2024-01-14 00:00:00,motion,21.0,count,102.0,2024-01
2023-11-10 00:00:00,temperature,28.99,C,103.0,2023-11
2023-09-01 00:00:00,motion,35.0,count,107.0,2023-09
2024-01-09 00:00:00,motion,35.0,count,110.0,2024-01
2023-09-02 00:00:00,voc,279.41,ppb,102.0,2023-09
2023-12-20 00:00:00,co2,560.43,ppm,105.0,2023-12
2023-10-10 00:00:00,voc,148.97,ppb,103.0,2023-10
2023-12-27 00:00:00,co2,381.59,ppm,101.0,2023-12
2023-08-22 00:00:00,co2,525.49,ppm,102.0,2023-08
2023-11-11 00:00:00,sound,41.58,dB,102.0,2023-11
2023-10-24 00:00:00,light,295.11,lux,103.0,2023-10
2023-12-30 00:00:00,voc,176.49,ppb,105.0,2023-12
2023-11-21 00:00:00,light,413.27,lux,102.0,2023-11
2023-12-14 00:00:00,humidity,35.98,%,104.0,2023-12
2023-11-10 00:00:00,sound,94.98,dB,108.0,2023-11
2023-09-25 00:00:00,humidity,61.48,%,109.0,2023-09
2023-09-24 00:00:00,temperature,17.67,C,106.0,2023-09
2023-08-23 00:00:00,pressure,995.53,hPa,103.0,2023-08
2024-01-08 00:00:00,humidity,52.65,%,109.0,2024-01
2023-09-19 00:00:00,light,495.66,lux,107.0,2023-09
2023-08-21 00:00:00,voc,379.69,ppb,108.0,2023-08
2023-10-10 00:00:00,light,891.25,lux,108.0,2023-10
2023-11-26 00:00:00,co2,329.18,ppm,105.0,2023-11
2024-01-22 00:00:00,voc,112.86,ppb,110.0,2024-01
2024-01-18 00:00:00,sound,61.72,dB,104.0,2024-01
2023-11-08 00:00:00,light,113.24,lux,103.0,2023-11
2023-08-25 00:00:00,co2,676.28,ppm,101.0,2023-08
2023-12-06 00:00:00,voc,162.97,ppb,102.0,2023-12
2023-11-22 00:00:00,humidity,49.69,%,110.0,2023-11
2023-09-23 00:00:00,sound,26.95,dB,106.0,2023-09
2024-01-19 00:00:00,light,108.93,lux,102.0,2024-01
2023-08-19 00:00:00,voc,447.91,ppb,108.0,2023-08
2023-09-18 00:00:00,sound,23.39,dB,107.0,2023-09
2023-11-01 00:00:00,voc,321.15,ppb,108.0,2023-11
2023-10-01 00:00:00,humidity,82.97,%,109.0,2023-10
2023-11-01 00:00:00,co2,343.07,ppm,106.0,2023-11
2024-01-25 00:00:00,light,197.85,lux,107.0,2024-01
2023-12-30 00:00:00,co2,449.63,ppm,101.0,2023-12
2023-09-13 00:00:00,humidity,31.79,%,104.0,2023-09
2023-09-28 00:00:00,light,91.1,lux,104.0,2023-09
2023-10-24 00:00:00,pressure,974.43,hPa,110.0,2023-10
2023-10-17 00:00:00,temperature,30.2,C,107.0,2023-10
2023-10-22 00:00:00,voc,201.59,ppb,107.0,2023-10
2023-09-11 00:00:00,voc,392.98,ppb,109.0,2023-09
2023-11-18 00:00:00,light,187.53,lux,110.0,2023-11
2023-09-20 00:00:00,humidity,67.39,%,103.0,2023-09
2024-01-04 00:00:00,humidity,46.85,%,110.0,2024-01
2023-08-15 00:00:00,light,670.79,lux,107.0,2023-08
2023-10-07 00:00:00,pressure,1032.21,hPa,102.0,2023-10
2023-09-20 00:00:00,voc,412.89,ppb,109.0,2023-09
2023-09-08 00:00:00,sound,80.44,dB,110.0,2023-09
2024-01-23 00:00:00,pressure,1032.25,hPa,108.0,2024-01
2023-12-13 00:00:00,humidity,38.38,%,103.0,2023-12
2023-08-03 00:00:00,temperature,33.26,C,103.0,2023-08
2023-11-18 00:00:00,co2,542.95,ppm,103.0,2023-11
2023-12-20 00:00:00,temperature,34.51,C,105.0,2023-12
2023-12-09 00:00:00,pressure,1032.65,hPa,108.0,2023-12
2023-10-15 00:00:00,light,635.6,lux,110.0,2023-10
2023-10-10 00:00:00,motion,15.0,count,107.0,2023-10
2023-09-03 00:00:00,co2,539.52,ppm,105.0,2023-09
2023-10-04 00:00:00,temperature,18.36,C,103.0,2023-10
2023-12-25 00:00:00,co2,484.2,ppm,108.0,2023-12
2023-08-25 00:00:00,voc,365.47,ppb,103.0,2023-08
2023-10-08 00:00:00,sound,29.33,dB,101.0,2023-10
2023-12-17 00:00:00,co2,339.38,ppm,110.0,2023-12
2023-11-07 00:00:00,humidity,67.19,%,105.0,2023-11
2023-11-14 00:00:00,light,457.02,lux,102.0,2023-11
2023-10-22 00:00:00,sound,25.36,dB,107.0,2023-10
2023-10-27 00:00:00,motion,47.0,count,102.0,2023-10
2023-11-09 00:00:00,voc,255.31,ppb,110.0,2023-11
2023-11-15 00:00:00,voc,268.41,ppb,102.0,2023-11
2024-01-10 00:00:00,humidity,55.01,%,103.0,2024-01
2023-08-06 00:00:00,light,787.36,lux,108.0,2023-08
2024-01-30 00:00:00,sound,116.57,dB,106.0,2024-01
2023-10-03 00:00:00,pressure,975.19,hPa,105.0,2023-10
2023-11-02 00:00:00,motion,2.0,count,101.0,2023-11
2024-01-05 00:00:00,sound,108.04,dB,103.0,2024-01
2023-09-23 00:00:00,temperature,29.29,C,107.0,2023-09
2023-11-14 00:00:00,light,993.37,lux,101.0,2023-11
2023-08-30 00:00:00,voc,487.22,ppb,106.0,2023-08
2023-10-12 00:00:00,motion,3.0,count,108.0,2023-10
2023-10-28 00:00:00,voc,355.16,ppb,103.0,2023-10
2023-12-26 00:00:00,co2,388.54,ppm,101.0,2023-12
2023-11-21 00:00:00,pressure,965.6,hPa,101.0,2023-11
2023-12-10 00:00:00,light,60.57,lux,102.0,2023-12
2023-11-16 00:00:00,light,550.2,lux,104.0,2023-11
2023-12-13 00:00:00,sound,90.49,dB,108.0,2023-12
2023-09-17 00:00:00,humidity,59.88,%,106.0,2023-09
2024-01-01 00:00:00,humidity,40.82,%,110.0,2024-01
2023-12-07 00:00:00,voc,251.0,ppb,107.0,2023-12
2023-08-03 00:00:00,voc,397.56,ppb,108.0,2023-08
2023-11-02 00:00:00,voc,305.93,ppb,101.0,2023-11
2023-10-05 00:00:00,light,949.85,lux,105.0,2023-10
2023-12-10 00:00:00,co2,676.49,ppm,101.0,2023-12
2023-08-20 00:00:00,voc,233.93,ppb,105.0,2023-08
2024-01-21 00:00:00,humidity,55.08,%,106.0,2024-01
2023-10-02 00:00:00,motion,23.0,count,104.0,2023-10
2023-10-22 00:00:00,co2,561.61,ppm,105.0,2023-10
2023-09-01 00:00:00,pressure,1016.8,hPa,104.0,2023-09
2024-02-01 00:00:00,co2,722.09,ppm,108.0,2024-02
2023-08-08 00:00:00,voc,253.95,ppb,105.0,2023-08
2024-01-05 00:00:00,voc,217.11,ppb,110.0,2024-01
2023-12-18 00:00:00,pressure,995.08,hPa,110.0,2023-12
2024-01-29 00:00:00,humidity,52.93,%,109.0,2024-01
2023-11-28 00:00:00,temperature,33.15,C,109.0,2023-11
2023-09-25 00:00:00,motion,11.0,count,103.0,2023-09
2023-10-09 00:00:00,sound,79.36,dB,108.0,2023-10
2024-01-06 00:00:00,sound,49.49,dB,107.0,2024-01
2023-09-02 00:00:00,motion,5.0,count,108.0,2023-09
2023-10-22 00:00:00,pressure,1015.23,hPa,104.0,2023-10
2023-09-29 00:00:00,sound,103.03,dB,109.0,2023-09
2023-12-24 00:00:00,temperature,29.79,C,102.0,2023-12
2023-11-09 00:00:00,humidity,78.98,%,108.0,2023-11
2023-10-28 00:00:00,humidity,35.1,%,104.0,2023-10
2023-12-30 00:00:00,light,882.0,lux,102.0,2023-12
2023-09-04 00:00:00,light,955.12,lux,105.0,2023-09
2023-11-09 00:00:00,voc,339.87,ppb,108.0,2023-11
2023-12-21 00:00:00,temperature,19.83,C,109.0,2023-12
2023-08-08 00:00:00,sound,37.48,dB,109.0,2023-08
2023-11-08 00:00:00,humidity,64.48,%,104.0,2023-11
2023-08-01 00:00:00,voc,304.73,ppb,105.0,2023-08
2023-10-15 00:00:00,voc,494.22,ppb,102.0,2023-10
2023-12-19 00:00:00,voc,430.01,ppb,110.0,2023-12
2023-09-17 00:00:00,motion,24.0,count,107.0,2023-09
2023-09-02 00:00:00,light,56.22,lux,105.0,2023-09
2023-12-18 00:00:00,light,733.72,lux,103.0,2023-12
2023-08-13 00:00:00,light,283.22,lux,104.0,2023-08
2023-09-27 00:00:00,voc,184.09,ppb,107.0,2023-09
2023-12-06 00:00:00,co2,531.23,ppm,103.0,2023-12
2023-12-10 00:00:00,temperature,23.99,C,106.0,2023-12
2023-12-05 00:00:00,humidity,59.08,%,106.0,2023-12
2023-08-02 00:00:00,temperature,13.15,C,107.0,2023-08
2023-09-05 00:00:00,humidity,63.03,%,107.0,2023-09
2023-09-17 00:00:00,motion,15.0,count,104.0,2023-09
2024-01-06 00:00:00,humidity,85.45,%,101.0,2024-01
2023-08-18 00:00:00,sound,81.27,dB,107.0,2023-08
2023-08-19 00:00:00,motion,38.0,count,106.0,2023-08
2023-10-06 00:00:00,humidity,50.47,%,102.0,2023-10
2024-01-08 00:00:00,light,463.59,lux,102.0,2024-01
2023-11-05 00:00:00,temperature,33.08,C,101.0,2023-11
2023-11-05 00:00:00,humidity,45.77,%,105.0,2023-11
2023-12-10 00:00:00,temperature,27.86,C,106.0,2023-12
2023-09-15 00:00:00,temperature,22.31,C,101.0,2023-09
2023-12-10 00:00:00,pressure,992.26,hPa,101.0,2023-12
2024-01-08 00:00:00,temperature,24.41,C,109.0,2024-01
2023-12-15 00:00:00,pressure,1004.36,hPa,107.0,2023-12
2023-11-22 00:00:00,humidity,45.99,%,102.0,2023-11
2024-01-10 00:00:00,motion,30.0,count,102.0,2024-01
2023-08-17 00:00:00,temperature,17.22,C,102.0,2023-08
2023-08-18 00:00:00,co2,524.87,ppm,109.0,2023-08
2024-01-30 00:00:00,sound,67.48,dB,106.0,2024-01
2023-12-02 00:00:00,motion,35.0,count,110.0,2023-12
2023-10-09 00:00:00,motion,9.0,count,107.0,2023-10
2023-09-13 00:00:00,pressure,1022.41,hPa,108.0,2023-09
2023-10-22 00:00:00,pressure,1040.77,hPa,107.0,2023-10
2023-12-05 00:00:00,sound,101.14,dB,109.0,2023-12
2023-09-12 00:00:00,pressure,979.3,hPa,109.0,2023-09
2023-11-07 00:00:00,pressure,961.69,hPa,107.0,2023-11
2023-12-01 00:00:00,voc,274.05,ppb,107.0,2023-12
2023-10-12 00:00:00,motion,13.0,count,101.0,2023-10
2023-08-11 00:00:00,humidity,89.34,%,102.0,2023-08
2024-01-08 00:00:00,temperature,21.5,C,110.0,2024-01
2023-12-21 00:00:00,sound,36.88,dB,105.0,2023-12
2023-09-12 00:00:00,humidity,60.92,%,103.0,2023-09
2023-08-03 00:00:00,motion,14.0,count,106.0,2023-08
2023-09-16 00:00:00,light,263.37,lux,102.0,2023-09
2023-12-17 00:00:00,humidity,52.32,%,109.0,2023-12
2024-01-31 00:00:00,motion,45.0,count,105.0,2024-01
2023-12-02 00:00:00,pressure,995.66,hPa,109.0,2023-12
2024-01-10 00:00:00,temperature,22.57,C,109.0,2024-01
2024-01-22 00:00:00,pressure,978.79,hPa,109.0,2024-01
2023-09-21 00:00:00,temperature,36.09,C,105.0,2023-09
2023-10-05 00:00:00,humidity,63.68,%,102.0,2023-10
2023-11-27 00:00:00,humidity,39.67,%,103.0,2023-11
2023-12-01 00:00:00,light,360.19,lux,107.0,2023-12
2024-01-04 00:00:00,sound,65.26,dB,103.0,2024-01
2023-08-10 00:00:00,humidity,39.14,%,108.0,2023-08
2023-11-17 00:00:00,motion,45.0,count,101.0,2023-11
2023-11-01 00:00:00,voc,435.3,ppb,109.0,2023-11
2023-09-11 00:00:00,co2,303.45,ppm,105.0,2023-09
2023-12-26 00:00:00,pressure,963.95,hPa,106.0,2023-12
2023-09-17 00:00:00,sound,66.91,dB,108.0,2023-09
2023-09-04 00:00:00,co2,660.8,ppm,105.0,2023-09
2023-11-06 00:00:00,voc,456.09,ppb,105.0,2023-11
2023-10-15 00:00:00,sound,51.44,dB,101.0,2023-10
2024-01-22 00:00:00,co2,782.18,ppm,110.0,2024-01
2024-01-02 00:00:00,co2,661.67,ppm,101.0,2024-01
2023-09-14 00:00:00,pressure,950.92,hPa,103.0,2023-09
2024-01-28 00:00:00,pressure,970.28,hPa,103.0,2024-01
2023-09-26 00:00:00,light,79.92,lux,110.0,2023-09
2023-12-05 00:00:00,sound,106.94,dB,102.0,2023-12
2023-10-23 00:00:00,pressure,973.73,hPa,106.0,2023-10
2023-10-30 00:00:00,motion,40.0,count,108.0,2023-10
2023-09-06 00:00:00,motion,45.0,count,106.0,2023-09
2024-01-24 00:00:00,temperature,11.46,C,109.0,2024-01
2024-01-09 00:00:00,motion,24.0,count,109.0,2024-01
2023-08-26 00:00:00,voc,377.49,ppb,102.0,2023-08
2023-11-22 00:00:00,co2,700.42,ppm,107.0,2023-11
2024-02-01 00:00:00,temperature,32.95,C,103.0,2024-02
2023-11-22 00:00:00,humidity,58.88,%,107.0,2023-11
2024-01-29 00:00:00,temperature,26.78,C,110.0,2024-01
2024-01-31 00:00:00,sound,90.02,dB,107.0,2024-01
2023-11-11 00:00:00,temperature,21.67,C,103.0,2023-11
2023-08-30 00:00:00,motion,23.0,count,101.0,2023-08
2023-08-16 00:00:00,pressure,975.91,hPa,109.0,2023-08
2023-12-03 00:00:00,humidity,70.89,%,103.0,2023-12
2024-01-01 00:00:00,co2,330.71,ppm,109.0,2024-01
2023-12-17 00:00:00,humidity,60.11,%,104.0,2023-12
2024-01-31 00:00:00,humidity,54.13,%,106.0,2024-01
2023-09-16 00:00:00,co2,415.93,ppm,110.0,2023-09
2023-08-30 00:00:00,light,38.05,lux,106.0,2023-08
2023-12-04 00:00:00,voc,286.54,ppb,107.0,2023-12
2023-10-13 00:00:00,temperature,38.9,C,109.0,2023-10
2023-11-30 00:00:00,temperature,11.84,C,104.0,2023-11
2023-11-26 00:00:00,pressure,1000.17,hPa,102.0,2023-11
2023-12-25 00:00:00,sound,77.36,dB,110.0,2023-12
2023-09-26 00:00:00,voc,305.0,ppb,108.0,2023-09
2023-10-04 00:00:00,light,836.68,lux,102.0,2023-10
2023-11-30 00:00:00,temperature,38.21,C,104.0,2023-11
2023-09-30 00:00:00,light,695.06,lux,107.0,2023-09
2024-01-16 00:00:00,light,440.84,lux,105.0,2024-01
2023-08-19 00:00:00,voc,316.03,ppb,110.0,2023-08
2023-09-13 00:00:00,pressure,1044.71,hPa,104.0,2023-09
2024-01-06 00:00:00,light,47.44,lux,104.0,2024-01
2023-11-28 00:00:00,co2,431.87,ppm,102.0,2023-11
2023-10-23 00:00:00,humidity,68.7,%,102.0,2023-10
2023-12-15 00:00:00,sound,48.61,dB,107.0,2023-12
2023-08-15 00:00:00,voc,353.36,ppb,109.0,2023-08
2024-01-02 00:00:00,motion,0.0,count,104.0,2024-01
2023-09-26 00:00:00,humidity,56.19,%,110.0,2023-09
2024-01-13 00:00:00,light,381.55,lux,110.0,2024-01
2024-01-29 00:00:00,sound,37.67,dB,109.0,2024-01
2024-01-15 00:00:00,motion,23.0,count,105.0,2024-01
2023-11-13 00:00:00,humidity,48.45,%,104.0,2023-11
2023-12-05 00:00:00,sound,77.48,dB,103.0,2023-12
2024-01-03 00:00:00,motion,26.0,count,104.0,2024-01
2023-08-29 00:00:00,co2,423.19,ppm,109.0,2023-08
2023-10-05 00:00:00,temperature,30.85,C,107.0,2023-10
2023-11-01 00:00:00,light,74.69,lux,109.0,2023-11
2024-01-10 00:00:00,co2,631.63,ppm,104.0,2024-01
2023-12-28 00:00:00,pressure,997.01,hPa,106.0,2023-12
2023-10-29 00:00:00,sound,74.48,dB,106.0,2023-10
2024-01-05 00:00:00,sound,72.25,dB,105.0,2024-01
2024-01-31 00:00:00,voc,462.61,ppb,101.0,2024-01
2023-11-04 00:00:00,humidity,74.37,%,106.0,2023-11
2023-10-03 00:00:00,co2,647.75,ppm,109.0,2023-10
2023-08-06 00:00:00,pressure,1025.49,hPa,102.0,2023-08
2023-08-01 00:00:00,co2,627.81,ppm,102.0,2023-08
2023-08-19 00:00:00,pressure,1014.14,hPa,104.0,2023-08
2024-01-09 00:00:00,motion,20.0,count,106.0,2024-01
2023-11-20 00:00:00,humidity,40.44,%,101.0,2023-11
2023-10-02 00:00:00,motion,36.0,count,108.0,2023-10
2023-09-23 00:00:00,co2,354.2,ppm,105.0,2023-09
2023-10-07 00:00:00,sound,60.0,dB,106.0,2023-10
2023-08-27 00:00:00,light,320.07,lux,107.0,2023-08
2023-08-16 00:00:00,sound,25.85,dB,107.0,2023-08
2023-08-01 00:00:00,temperature,10.82,C,110.0,2023-08
2023-10-04 00:00:00,motion,5.0,count,109.0,2023-10
